"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-19","0.32","0.0","98","70",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-20","0.00","0.0","89","70",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-21","0.00","0.0","91","70",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-22","0.00","0.0","94","69",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-23","0.00","0.0","93","71",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-24","0.00","0.0","94","69",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-25","0.00","0.0","95","69",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-26","0.00","0.0","97","72",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-27","2.22","0.0","97","69",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-28","0.30","0.0","87","63",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-29","0.00","0.0","82","66",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-09-30","0.00","0.0","88","67",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-01","0.00","0.0","94","74",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-02","2.18","0.0","92","69",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-03","0.00","0.0","82","66",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-04","0.00","0.0","85","66",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-05","0.00","0.0","89","67",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-06","0.00","0.0","92","67",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-07","0.00","0.0","96","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-08","0.00","0.0","96","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-09","0.00","0.0","96","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-10","0.00","0.0","96","74",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-11","0.00","0.0","97","74",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-12","0.00","0.0","97","74",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-13","0.00","0.0","96","73",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-14","0.00","0.0","95","74",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-15","0.00","0.0","96","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-16","0.00","0.0","97","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-17","0.00","0.0","96","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-18","0.00","0.0","93","70",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-19","0.00","0.0","91","71",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-20","0.00","0.0","94","70",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-21","0.00","0.0","96","75",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-22","0.00","0.0","83","56",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-23","0.00","0.0","88","57",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-24","0.00","0.0","90","58",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-25","0.00","0.0","88","64",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-26","0.44","0.0","86","66",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-27","0.00","0.0","80","66",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-28","0.00","0.0","85","65",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-29","0.00","0.0","89","68",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-30","0.00","0.0","80","55",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-10-31","0.00","0.0","82","55",
"USC00413060","FALCON DAM, TX US","26.558","-99.1372","97.5","1962-11-01","0.00","0.0","78","50",
