"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-17","0.00","0.0","91","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-18","0.00","0.0","92","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-19","0.02","0.0","89","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-20","0.05","0.0","89","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-21","0.01","0.0","92","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-22","0.00","0.0","91","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-23","0.00","0.0","91","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-24","0.00","0.0","90","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-25","0.00","0.0","90","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-26","0.00","0.0","92","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-27","0.00","0.0","92","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-28","0.00","0.0","91","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-29","0.00","0.0","88","78",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-30","0.55","0.0","85","68",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-05-31","0.00","0.0","89","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-01","0.17","0.0","89","69",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-02","0.07","0.0","88","70",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-03","0.00","0.0","90","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-04","0.46","0.0","90","66",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-05","0.00","0.0","85","68",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-06","0.15","0.0","87","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-07","0.35","0.0","85","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-08","1.07","0.0","79","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-09","0.70","0.0","78","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-10","0.01","0.0","85","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-11","0.94","0.0","86","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-12","0.67","0.0","85","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-13","0.00","0.0","90","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-14","0.00","0.0","91","78",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-15","1.18","0.0","91","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-16","0.00","0.0","91","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-17","0.00","0.0","92","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-18","0.00","0.0","92","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-19","0.00","0.0","93","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-20","0.00","0.0","93","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-21","0.00","0.0","93","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-22","0.00","0.0","94","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-23","0.00","0.0","95","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-24","0.00","0.0","95","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-25","0.00","0.0","96","78",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-26","0.00","0.0","97","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-27","0.00","0.0","96","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-28","0.00","0.0","93","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-29","0.00","0.0","93","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-06-30","0.00","0.0","95","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-01","0.00","0.0","95","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-02","0.00","0.0","97","78",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-03","0.00","0.0","98","70",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-04","0.00","0.0","98","78",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-05","0.00","0.0","95","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-06","0.00","0.0","95","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-07","0.00","0.0","96","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-08","0.13","0.0","93","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-09","0.10","0.0","93","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-10","0.00","0.0","90","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-11","0.00","0.0","94","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-12","0.00","0.0","95","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-13","0.00","0.0","98","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-14","0.00","0.0","98","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-15","0.88","0.0","96","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-16","0.00","0.0","95","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-17","0.00","0.0","95","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-18","0.00","0.0","94","79",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-19","0.00","0.0","95","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-20","0.00","0.0","95","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-21","0.00","0.0","95","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-22","0.00","0.0","96","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-23","0.00","0.0","96","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-24","0.13","0.0","94","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-25","0.07","0.0","85","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-26","0.00","0.0","87","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-27","3.85","0.0","83","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-28","0.09","0.0","84","71",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-29","0.00","0.0","90","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-30","0.00","0.0","92","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-07-31","0.00",,"92","73",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-01","0.00","0.0","94","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-02","0.00","0.0","93","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-03","0.00","0.0","93","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-04","0.00","0.0","95","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-05","0.00","0.0","96","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-06","0.00","0.0","97","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-07","0.00","0.0","96","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-08","0.00","0.0","96","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-09","0.00","0.0","97","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-10","0.00","0.0","94","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-11","0.00","0.0","97","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-12","0.00","0.0","98","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-13","0.00","0.0","96","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-14","0.00","0.0","97","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-15","0.00","0.0","97","77",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-16","0.00","0.0","98","78",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-17","0.00","0.0","97","78",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-18","0.00","0.0","98","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-19","0.00","0.0","98","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-20","0.00","0.0","97","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-21","0.00","0.0","95","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-22","0.00","0.0","94","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-23","0.00","0.0","96","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-24","0.00","0.0","94","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-25","0.00","0.0","95","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-26","0.00","0.0","98","75",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-27","0.00","0.0","97","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-28","0.00","0.0","97","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-29","0.00","0.0","93","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-30","1.48","0.0","87","74",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-08-31","0.00","0.0","91","76",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-01","1.53","0.0","82","72",
"USC00418059","SANTA ROSA 3 WNW, TX US","26.2655","-97.8713","15.2","1987-09-02","0.00","0.0","87","72",
