"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TMAX","TMIN","WDMV"
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-01",,,"92","62",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-02",,,"92","65",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-03",,,"91","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-04",,,"91","64",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-05",,,"93","67",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-06","0.10",,"93","65",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-07",,,"94","65",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-08",,,"94","69",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-09","1.90",,"91","64",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-10","0.05",,"89","64",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-11",,,"90","67",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-12","1.29",,"93","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-13","0.02",,"88","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-14","0.17",,"88","64",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-15",,,"89","61",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-16",,,"90","62",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-17",,,"91","66",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-18","0.50",,"90","67",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-19","0.03",,"92","66",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-20",,,"93","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-21","0.80",,"89","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-22","0.02",,"81","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-23","0.05",,"82","71",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-24","1.15",,"81","67",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-25",,,"88","68",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-26",,,"85","69",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-27",,,"87","67",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-28","2.70",,"84","75",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-29","0.55",,"90","69",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-09-30","0.90",,"89","70",
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-01","0.18",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-02","0.18",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-03","0.21",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-04","0.14",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-05","0.05",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-06","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-07","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-08","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-09","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-10","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-11","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-12","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-13","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-14","0.62",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-15","0.18",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-16","0.40",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-17","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-18","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-19","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-20","0.27",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-21","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-22","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-23","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-24","0.34",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-25","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-26","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-27","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-28","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-29","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-30","0.00",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-10-31","0.15",,,,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-11-01","0.18",,"83",,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-11-02","0.00",,"80",,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-11-03","0.00",,"84",,
"USC00085895","MOORE HAVEN LOCK 1, FL US","26.84","-81.0872","10.7","1918-11-04","0.00",,"84",,
